ds,pp,pt,m,val,rank
adult,fairsmote,de,eod-race,0.012958134605194,1.0
adult,fairsmote,de,eod-race,0.037983377979257,1.0
adult,fairsmote,de,eod-race,0.004170459077754,1.0
adult,fairsmote,de,eod-race,0.022606911638388,1.0
adult,fairsmote,de,eod-race,0.00540869550149,1.0
adult,fairsmote,de,eod-race,0.003444059506827,1.0
adult,fairsmote,de,eod-race,0.05634545516117,1.0
adult,fairsmote,de,eod-race,0.005698574588351,1.0
adult,fairsmote,de,eod-race,0.003127753303965,1.0
adult,fairsmote,de,eod-race,0.027411782523096,1.0
adult,fairsmote,de,eod-race,0.022805528089611,1.0
adult,fairsmote,de,eod-race,0.019924812030075,1.0
adult,fairsmote,de,eod-race,0.013605149334809,1.0
adult,fairsmote,de,eod-race,0.013706488949233,1.0
adult,fairsmote,de,eod-race,0.038960016304751,1.0
adult,fairsmote,de,eod-race,0.013049166922212,1.0
adult,fairsmote,de,eod-race,0.012484289903645,1.0
adult,fairsmote,de,eod-race,0.014638398803439,1.0
adult,fairsmote,de,eod-race,0.005801700513582,1.0
adult,fairsmote,de,eod-race,0.0,1.0
adult,fairsmote,de,eod-race,0.022570490924921,1.0
adult,fairsmote,de,eod-race,0.024969249692497,1.0
adult,fairsmote,de,eod-race,0.003886735572782,1.0
adult,fairsmote,de,eod-race,0.027452745274528,1.0
adult,fairsmote,de,eod-race,0.019974437673032,1.0
adult,fairsmote,de,eod-race,0.060223782360685,1.0
adult,fairsmote,de,eod-race,0.05593374177445,1.0
adult,fairsmote,de,eod-race,0.006171712453824,1.0
adult,fairsmote,de,eod-race,0.0,1.0
adult,fairsmote,de,eod-race,0.011297150524761,1.0
adult,fairsmote,de,eod-race,0.028799839443404,1.0
adult,fairsmote,de,eod-race,0.0841848660923,1.0
adult,fairsmote,de,eod-race,0.054050375346625,1.0
adult,fairsmote,de,eod-race,0.022908201958234,1.0
adult,fairsmote,de,eod-race,0.019459116323358,1.0
adult,fairsmote,de,eod-race,0.0,1.0
adult,fairsmote,de,eod-race,0.038222611536395,1.0
adult,fairsmote,de,eod-race,0.010394078303277,1.0
adult,fairsmote,de,eod-race,0.031244433438039,1.0
adult,fairsmote,de,eod-race,0.020461653671645,1.0
adult,fairsmote,de,eod-race,0.031303120962807,1.0
adult,fairsmote,de,eod-race,0.071372978174425,1.0
adult,fairsmote,de,eod-race,0.020198327897124,1.0
adult,fairsmote,de,eod-race,0.001800031393526,1.0
adult,fairsmote,de,eod-race,0.090368036782392,1.0
adult,fairsmote,de,eod-race,0.051085604680493,1.0
adult,fairsmote,de,eod-race,0.039603672710367,1.0
adult,fairsmote,de,eod-sex,0.077992620979842,1.0
adult,fairsmote,de,eod-sex,0.058913632614587,1.0
adult,fairsmote,de,eod-sex,0.111772904815157,1.0
adult,fairsmote,de,eod-sex,0.06936556633371,1.0
adult,fairsmote,de,eod-sex,0.022933300066534,1.0
adult,fairsmote,de,eod-sex,0.042972813464617,1.0
adult,fairsmote,de,eod-sex,0.087127469895293,1.0
adult,fairsmote,de,eod-sex,0.099470739452593,1.0
adult,fairsmote,de,eod-sex,0.07854232096971,1.0
adult,fairsmote,de,eod-sex,0.094315149054565,1.0
adult,fairsmote,de,eod-sex,0.076576126576127,1.0
adult,fairsmote,de,eod-sex,0.051218749022185,1.0
adult,fairsmote,de,eod-sex,0.062005999198264,1.0
adult,fairsmote,de,eod-sex,0.038446978521176,1.0
adult,fairsmote,de,eod-sex,0.068228271456897,1.0
adult,fairsmote,de,eod-sex,0.067182336182336,1.0
adult,fairsmote,de,eod-sex,0.073050340854446,1.0
adult,fairsmote,de,eod-sex,0.08684718969555,1.0
adult,fairsmote,de,eod-sex,0.057263995256424,1.0
adult,fairsmote,de,eod-sex,0.043994543994544,1.0
adult,fairsmote,de,eod-sex,0.033166401280454,1.0
adult,fairsmote,de,eod-sex,0.112431776834445,1.0
adult,fairsmote,de,eod-sex,0.0,1.0
adult,fairsmote,de,eod-sex,0.032572415116056,1.0
adult,fairsmote,de,eod-sex,0.093739935587762,1.0
adult,fairsmote,de,eod-sex,0.13041450086632,1.0
adult,fairsmote,de,eod-sex,0.042520927093624,1.0
adult,fairsmote,de,eod-sex,0.089719899296476,1.0
adult,fairsmote,de,eod-sex,0.063081092349385,1.0
adult,fairsmote,de,eod-sex,0.055181553140737,1.0
adult,fairsmote,de,eod-sex,0.086931101169611,1.0
adult,fairsmote,de,eod-sex,0.0,1.0
adult,fairsmote,de,eod-sex,0.070705387157829,1.0
adult,fairsmote,de,eod-sex,0.045889643502321,1.0
adult,fairsmote,de,eod-sex,0.103346107444468,1.0
adult,fairsmote,de,eod-sex,0.093293178017229,1.0
adult,fairsmote,de,eod-sex,0.045947623023518,1.0
adult,fairsmote,de,eod-sex,0.070254506230946,1.0
adult,fairsmote,de,eod-sex,0.0,1.0
adult,fairsmote,de,eod-sex,0.099521871163662,1.0
adult,fairsmote,de,eod-sex,0.095964342674869,1.0
adult,fairsmote,de,eod-sex,0.047706607271793,1.0
adult,fairsmote,de,eod-sex,0.061934532153553,1.0
adult,fairsmote,de,eod-sex,0.029300153786554,1.0
adult,fairsmote,de,eod-sex,0.018697843859872,1.0
adult,fairsmote,de,eod-sex,0.113250561167228,1.0
adult,fairsmote,de,eod-sex,0.136889568405914,1.0
adult,fairsmote,de,eod-sex,0.04846017844661,1.0
adult,fairsmote,de,eod-sex,0.00457440370985,1.0
adult,fairsmote,de,eod-sex,0.05888454567292,1.0
adult,fairsmote,de,f1,0.625843279709393,1.0
adult,fairsmote,de,f1,0.624627976190476,1.0
adult,fairsmote,de,f1,0.613072605468043,1.0
adult,fairsmote,de,f1,0.619939361512395,1.0
adult,fairsmote,de,f1,0.610140162657899,1.0
adult,fairsmote,de,f1,0.617979481829247,1.0
adult,fairsmote,de,f1,0.627902976088078,1.0
adult,fairsmote,de,f1,0.612790910756826,1.0
adult,fairsmote,de,f1,0.612266666666667,1.0
adult,fairsmote,de,f1,0.628779599271403,1.0
adult,fairsmote,de,f1,0.616014234875445,1.0
adult,fairsmote,de,f1,0.601733997417451,1.0
adult,fairsmote,de,f1,0.617257429287504,1.0
adult,fairsmote,de,f1,0.620905923344948,1.0
adult,fairsmote,de,f1,0.625448028673835,1.0
adult,fairsmote,de,f1,0.617711370262391,1.0
adult,fairsmote,de,f1,0.614590747330961,1.0
adult,fairsmote,de,f1,0.617673743422246,1.0
adult,fairsmote,de,f1,0.623589370222061,1.0
adult,fairsmote,de,f1,0.623075592458052,1.0
adult,fairsmote,de,f1,0.601605709188225,1.0
adult,fairsmote,de,f1,0.614147322244562,1.0
adult,fairsmote,de,f1,0.0,1.0
adult,fairsmote,de,f1,0.614540951707058,1.0
adult,fairsmote,de,f1,0.635071090047393,1.0
adult,fairsmote,de,f1,0.6273102458281,1.0
adult,fairsmote,de,f1,0.617672790901137,1.0
adult,fairsmote,de,f1,0.623804463336876,1.0
adult,fairsmote,de,f1,0.616297895304911,1.0
adult,fairsmote,de,f1,0.603913273400317,1.0
adult,fairsmote,de,f1,0.621376178833392,1.0
adult,fairsmote,de,f1,0.393652881690372,1.0
adult,fairsmote,de,f1,0.615775158658205,1.0
adult,fairsmote,de,f1,0.606995515695067,1.0
adult,fairsmote,de,f1,0.630510846745976,1.0
adult,fairsmote,de,f1,0.615719731348702,1.0
adult,fairsmote,de,f1,0.606833067799611,1.0
adult,fairsmote,de,f1,0.629377940407737,1.0
adult,fairsmote,de,f1,0.384252749979323,1.0
adult,fairsmote,de,f1,0.633889376646181,1.0
adult,fairsmote,de,f1,0.619500808044532,1.0
adult,fairsmote,de,f1,0.618985695708713,1.0
adult,fairsmote,de,f1,0.624758560140474,1.0
adult,fairsmote,de,f1,0.607977991746905,1.0
adult,fairsmote,de,f1,0.609069725757304,1.0
adult,fairsmote,de,f1,0.62373243195161,1.0
adult,fairsmote,de,f1,0.627183787561146,1.0
adult,fairsmote,de,f1,0.623340321453529,1.0
adult,fairsmote,de,f1,0.607524898561416,1.0
adult,fairsmote,de,f1,0.610733452593918,1.0
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-age,,
adult,fairsmote,de,fr-race,0.032449585423278,4.0
adult,fairsmote,de,fr-race,0.03408741938786,4.0
adult,fairsmote,de,fr-race,0.025491400491401,4.0
adult,fairsmote,de,fr-race,0.031531531531532,4.0
adult,fairsmote,de,fr-race,0.07002457002457,4.0
adult,fairsmote,de,fr-race,0.047497184972873,4.0
adult,fairsmote,de,fr-race,0.022008393899069,4.0
adult,fairsmote,de,fr-race,0.036957411957412,4.0
adult,fairsmote,de,fr-race,0.028767403767404,4.0
adult,fairsmote,de,fr-race,0.019963144963145,4.0
adult,fairsmote,de,fr-race,0.041662401474051,4.0
adult,fairsmote,de,fr-race,0.05885965810216,4.0
adult,fairsmote,de,fr-race,0.043611793611794,4.0
adult,fairsmote,de,fr-race,0.024160524160524,4.0
adult,fairsmote,de,fr-race,0.136158886158886,4.0
adult,fairsmote,de,fr-race,0.052615416112192,4.0
adult,fairsmote,de,fr-race,0.017606715119255,4.0
adult,fairsmote,de,fr-race,0.030814905814906,4.0
adult,fairsmote,de,fr-race,0.020372645372645,4.0
adult,fairsmote,de,fr-race,0.030610155610156,4.0
adult,fairsmote,de,fr-race,0.04309550619306,4.0
adult,fairsmote,de,fr-race,0.050056300542533,4.0
adult,fairsmote,de,fr-race,0.0,4.0
adult,fairsmote,de,fr-race,0.012796887796888,4.0
adult,fairsmote,de,fr-race,0.024160524160524,4.0
adult,fairsmote,de,fr-race,0.030811751458696,4.0
adult,fairsmote,de,fr-race,0.050875217524824,4.0
adult,fairsmote,de,fr-race,0.026208026208026,4.0
adult,fairsmote,de,fr-race,0.045966420966421,4.0
adult,fairsmote,de,fr-race,0.069717444717445,4.0
adult,fairsmote,de,fr-race,0.061521138294605,4.0
adult,fairsmote,de,fr-race,0.0,4.0
adult,fairsmote,de,fr-race,0.037366912366912,4.0
adult,fairsmote,de,fr-race,0.026003276003276,4.0
adult,fairsmote,de,fr-race,0.020986895986896,4.0
adult,fairsmote,de,fr-race,0.037670181185382,4.0
adult,fairsmote,de,fr-race,0.061418773671819,4.0
adult,fairsmote,de,fr-race,0.070126945126945,4.0
adult,fairsmote,de,fr-race,0.0,4.0
adult,fairsmote,de,fr-race,0.044840294840295,4.0
adult,fairsmote,de,fr-race,0.023850957109223,4.0
adult,fairsmote,de,fr-race,0.014126317944518,4.0
adult,fairsmote,de,fr-race,0.04514742014742,4.0
adult,fairsmote,de,fr-race,0.046683046683047,4.0
adult,fairsmote,de,fr-race,0.03511466011466,4.0
adult,fairsmote,de,fr-race,0.01238611935715,4.0
adult,fairsmote,de,fr-race,0.050261029788105,4.0
adult,fairsmote,de,fr-race,0.063063063063063,4.0
adult,fairsmote,de,fr-race,0.021908271908272,4.0
adult,fairsmote,de,fr-race,0.020475020475021,4.0
adult,fairsmote,de,fr-sex,0.073702528406183,2.0
adult,fairsmote,de,fr-sex,0.072576517555533,2.0
adult,fairsmote,de,fr-sex,0.083845208845209,2.0
adult,fairsmote,de,fr-sex,0.087735462735463,2.0
adult,fairsmote,de,fr-sex,0.120290745290745,2.0
adult,fairsmote,de,fr-sex,0.056300542532501,2.0
adult,fairsmote,de,fr-sex,0.084553178421538,2.0
adult,fairsmote,de,fr-sex,0.106162981162981,2.0
adult,fairsmote,de,fr-sex,0.085790335790336,2.0
adult,fairsmote,de,fr-sex,0.077907452907453,2.0
adult,fairsmote,de,fr-sex,0.075033268502406,2.0
adult,fairsmote,de,fr-sex,0.063158972259187,2.0
adult,fairsmote,de,fr-sex,0.061629811629812,2.0
adult,fairsmote,de,fr-sex,0.082104832104832,2.0
adult,fairsmote,de,fr-sex,0.148034398034398,2.0
adult,fairsmote,de,fr-sex,0.064899170846556,2.0
adult,fairsmote,de,fr-sex,0.079230218036647,2.0
adult,fairsmote,de,fr-sex,0.075757575757576,2.0
adult,fairsmote,de,fr-sex,0.064189189189189,2.0
adult,fairsmote,de,fr-sex,0.080466830466831,2.0
adult,fairsmote,de,fr-sex,0.057631282628724,2.0
adult,fairsmote,de,fr-sex,0.108097041662401,2.0
adult,fairsmote,de,fr-sex,0.0,2.0
adult,fairsmote,de,fr-sex,0.019246519246519,2.0
adult,fairsmote,de,fr-sex,0.081490581490582,2.0
adult,fairsmote,de,fr-sex,0.082301156720238,2.0
adult,fairsmote,de,fr-sex,0.092844712867233,2.0
adult,fairsmote,de,fr-sex,0.088759213759214,2.0
adult,fairsmote,de,fr-sex,0.091420966420966,2.0
adult,fairsmote,de,fr-sex,0.117117117117117,2.0
adult,fairsmote,de,fr-sex,0.074316716142901,2.0
adult,fairsmote,de,fr-sex,0.0,2.0
adult,fairsmote,de,fr-sex,0.098484848484849,2.0
adult,fairsmote,de,fr-sex,0.052108927108927,2.0
adult,fairsmote,de,fr-sex,0.093980343980344,2.0
adult,fairsmote,de,fr-sex,0.107482853925683,2.0
adult,fairsmote,de,fr-sex,0.109120687890265,2.0
adult,fairsmote,de,fr-sex,0.101658476658477,2.0
adult,fairsmote,de,fr-sex,0.0,2.0
adult,fairsmote,de,fr-sex,0.105036855036855,2.0
adult,fairsmote,de,fr-sex,0.088443034087419,2.0
adult,fairsmote,de,fr-sex,0.02364622786365,2.0
adult,fairsmote,de,fr-sex,0.111179361179361,2.0
adult,fairsmote,de,fr-sex,0.076269451269451,2.0
adult,fairsmote,de,fr-sex,0.0752457002457,2.0
adult,fairsmote,de,fr-sex,0.098167673252124,2.0
adult,fairsmote,de,fr-sex,0.100624424198997,2.0
adult,fairsmote,de,fr-sex,0.123054873054873,2.0
adult,fairsmote,de,fr-sex,0.043099918099918,2.0
adult,fairsmote,de,fr-sex,0.081695331695332,2.0
adult,fairsmote,de,precision,0.536636013052507,4.0
adult,fairsmote,de,precision,0.546016260162602,4.0
adult,fairsmote,de,precision,0.521886559802713,4.0
adult,fairsmote,de,precision,0.533128834355828,4.0
adult,fairsmote,de,precision,0.514144065325168,4.0
adult,fairsmote,de,precision,0.524653085326247,4.0
adult,fairsmote,de,precision,0.534720187518312,4.0
adult,fairsmote,de,precision,0.527112232030265,4.0
adult,fairsmote,de,precision,0.519927536231884,4.0
adult,fairsmote,de,precision,0.545339652448657,4.0
adult,fairsmote,de,precision,0.537410742005588,4.0
adult,fairsmote,de,precision,0.513215859030837,4.0
adult,fairsmote,de,precision,0.532263044149429,4.0
adult,fairsmote,de,precision,0.528783382789317,4.0
adult,fairsmote,de,precision,0.536592865928659,4.0
adult,fairsmote,de,precision,0.540325151418553,4.0
adult,fairsmote,de,precision,0.515984463698835,4.0
adult,fairsmote,de,precision,0.530383296977251,4.0
adult,fairsmote,de,precision,0.553473344103393,4.0
adult,fairsmote,de,precision,0.526762211172858,4.0
adult,fairsmote,de,precision,0.518450184501845,4.0
adult,fairsmote,de,precision,0.526480727044814,4.0
adult,fairsmote,de,precision,0.0,4.0
adult,fairsmote,de,precision,0.524773413897281,4.0
adult,fairsmote,de,precision,0.547518159806295,4.0
adult,fairsmote,de,precision,0.546591619762352,4.0
adult,fairsmote,de,precision,0.536311151625646,4.0
adult,fairsmote,de,precision,0.526457399103139,4.0
adult,fairsmote,de,precision,0.528703703703704,4.0
adult,fairsmote,de,precision,0.503083700440529,4.0
adult,fairsmote,de,precision,0.528677563150074,4.0
adult,fairsmote,de,precision,0.245060906950558,4.0
adult,fairsmote,de,precision,0.529631940112289,4.0
adult,fairsmote,de,precision,0.512571947894577,4.0
adult,fairsmote,de,precision,0.535194535194535,4.0
adult,fairsmote,de,precision,0.525728456292622,4.0
adult,fairsmote,de,precision,0.505604719764012,4.0
adult,fairsmote,de,precision,0.545289855072464,4.0
adult,fairsmote,de,precision,0.237817362817363,4.0
adult,fairsmote,de,precision,0.546969696969697,4.0
adult,fairsmote,de,precision,0.535381750465549,4.0
adult,fairsmote,de,precision,0.544088830829523,4.0
adult,fairsmote,de,precision,0.538764385221078,4.0
adult,fairsmote,de,precision,0.506445144657691,4.0
adult,fairsmote,de,precision,0.518303843807199,4.0
adult,fairsmote,de,precision,0.527218045112782,4.0
adult,fairsmote,de,precision,0.538069544364508,4.0
adult,fairsmote,de,precision,0.532378394509102,4.0
adult,fairsmote,de,precision,0.522691209139956,4.0
adult,fairsmote,de,precision,0.528319405756732,4.0
adult,fairsmote,de,recall,0.750622406639004,2.0
adult,fairsmote,de,recall,0.729682746631899,2.0
adult,fairsmote,de,recall,0.742869679684072,2.0
adult,fairsmote,de,recall,0.74051981252663,2.0
adult,fairsmote,de,recall,0.750212765957447,2.0
adult,fairsmote,de,recall,0.751692047377327,2.0
adult,fairsmote,de,recall,0.760416666666667,2.0
adult,fairsmote,de,recall,0.731728665207877,2.0
adult,fairsmote,de,recall,0.744487678339818,2.0
adult,fairsmote,de,recall,0.742365591397849,2.0
adult,fairsmote,de,recall,0.721550646102543,2.0
adult,fairsmote,de,recall,0.727151136870263,2.0
adult,fairsmote,de,recall,0.734554750745633,2.0
adult,fairsmote,de,recall,0.751898734177215,2.0
adult,fairsmote,de,recall,0.749570446735395,2.0
adult,fairsmote,de,recall,0.72096980008507,2.0
adult,fairsmote,de,recall,0.759788825340959,2.0
adult,fairsmote,de,recall,0.739357080799305,2.0
adult,fairsmote,de,recall,0.714047519799917,2.0
adult,fairsmote,de,recall,0.762489415749365,2.0
adult,fairsmote,de,recall,0.716532086697833,2.0
adult,fairsmote,de,recall,0.736842105263158,2.0
adult,fairsmote,de,recall,0.0,2.0
adult,fairsmote,de,recall,0.741357234314981,2.0
adult,fairsmote,de,recall,0.755954868366068,2.0
adult,fairsmote,de,recall,0.736,2.0
adult,fairsmote,de,recall,0.728135313531353,2.0
adult,fairsmote,de,recall,0.765319426336376,2.0
adult,fairsmote,de,recall,0.738680465717982,2.0
adult,fairsmote,de,recall,0.755291005291005,2.0
adult,fairsmote,de,recall,0.753494282083863,2.0
adult,fairsmote,de,recall,1.0,2.0
adult,fairsmote,de,recall,0.73538328280641,2.0
adult,fairsmote,de,recall,0.744063324538259,2.0
adult,fairsmote,de,recall,0.767134951042997,2.0
adult,fairsmote,de,recall,0.742882172579939,2.0
adult,fairsmote,de,recall,0.758742806551571,2.0
adult,fairsmote,de,recall,0.744128553770087,2.0
adult,fairsmote,de,recall,1.0,2.0
adult,fairsmote,de,recall,0.753653444676409,2.0
adult,fairsmote,de,recall,0.734980826587132,2.0
adult,fairsmote,de,recall,0.717794054286945,2.0
adult,fairsmote,de,recall,0.743418303384873,2.0
adult,fairsmote,de,recall,0.760430107526882,2.0
adult,fairsmote,de,recall,0.738374619730552,2.0
adult,fairsmote,de,recall,0.763501742160279,2.0
adult,fairsmote,de,recall,0.751675041876047,2.0
adult,fairsmote,de,recall,0.751790981879477,2.0
adult,fairsmote,de,recall,0.725231175693527,2.0
adult,fairsmote,de,recall,0.723611699872827,2.0
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-age,,
adult,fairsmote,de,spd-race,0.101878332422265,2.0
adult,fairsmote,de,spd-race,0.074734521557045,2.0
adult,fairsmote,de,spd-race,0.095749761222541,2.0
adult,fairsmote,de,spd-race,0.094093717947518,2.0
adult,fairsmote,de,spd-race,0.078239100966374,2.0
adult,fairsmote,de,spd-race,0.120684580348892,2.0
adult,fairsmote,de,spd-race,0.100578536513937,2.0
adult,fairsmote,de,spd-race,0.061718826156501,2.0
adult,fairsmote,de,spd-race,0.081533841533842,2.0
adult,fairsmote,de,spd-race,0.117918450112946,2.0
adult,fairsmote,de,spd-race,0.075526987608469,2.0
adult,fairsmote,de,spd-race,0.102494100516071,2.0
adult,fairsmote,de,spd-race,0.057238451243712,2.0
adult,fairsmote,de,spd-race,0.109238338863039,2.0
adult,fairsmote,de,spd-race,0.048241329718355,2.0
adult,fairsmote,de,spd-race,0.057278068378048,2.0
adult,fairsmote,de,spd-race,0.109014486478313,2.0
adult,fairsmote,de,spd-race,0.095185997900351,2.0
adult,fairsmote,de,spd-race,0.087594430242289,2.0
adult,fairsmote,de,spd-race,0.078937398937399,2.0
adult,fairsmote,de,spd-race,0.065011889355995,2.0
adult,fairsmote,de,spd-race,0.074764922026445,2.0
adult,fairsmote,de,spd-race,0.0,2.0
adult,fairsmote,de,spd-race,0.082019040070548,2.0
adult,fairsmote,de,spd-race,0.102519275519396,2.0
adult,fairsmote,de,spd-race,0.099628509838176,2.0
adult,fairsmote,de,spd-race,0.075852321813893,2.0
adult,fairsmote,de,spd-race,0.080155842847971,2.0
adult,fairsmote,de,spd-race,0.12129543239825,2.0
adult,fairsmote,de,spd-race,0.061765706872582,2.0
adult,fairsmote,de,spd-race,0.068938646605623,2.0
adult,fairsmote,de,spd-race,0.0,2.0
adult,fairsmote,de,spd-race,0.08284358814282,2.0
adult,fairsmote,de,spd-race,0.098805195722001,2.0
adult,fairsmote,de,spd-race,0.107686307003348,2.0
adult,fairsmote,de,spd-race,0.116477984716307,2.0
adult,fairsmote,de,spd-race,0.057143578020332,2.0
adult,fairsmote,de,spd-race,0.090217909643176,2.0
adult,fairsmote,de,spd-race,0.0,2.0
adult,fairsmote,de,spd-race,0.095005930853046,2.0
adult,fairsmote,de,spd-race,0.096869911561275,2.0
adult,fairsmote,de,spd-race,0.088857543701529,2.0
adult,fairsmote,de,spd-race,0.091059082279559,2.0
adult,fairsmote,de,spd-race,0.07961135172128,2.0
adult,fairsmote,de,spd-race,0.096009531752651,2.0
