DS,Iteration,PP,DT,AS,LA,PT,PT scoring,Duration,Params,d2h1 (accuracy+precision+recall+f1),d2h2 (aod+eod+spd+di+fr)
fairness/adult_processed.csv,11,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",1.3310067653656006,"{'la__criterion': 'gini', 'la__max_depth': 16, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 1, 'la__n_estimators': 150}",-0.7992838511189289,-0.6107530892134367
fairness/adult_processed.csv,11,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",4.685213565826416,"{'la__criterion': 'gini', 'la__max_depth': 16, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 1, 'la__n_estimators': 150}",-0.9013878188950711,-0.6107530892134367
fairness/adult_processed.csv,11,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",1.1890037059783936,"{'la__n_estimators': 102, 'la__criterion': 'entropy', 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.011175882461915244, 'la__max_depth': 14}",-0.7992838511189289,-0.5737047019066931
fairness/adult_processed.csv,11,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",5.950002193450928,"{'la__n_estimators': 102, 'la__criterion': 'entropy', 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.011175882461915244, 'la__max_depth': 14}",-0.9013878188950711,-0.6107530892134367
fairness/adult_processed.csv,11,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",4.027005434036255,"{'la__n_estimators': 132, 'la__criterion': 'entropy', 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.0198439846791944, 'la__max_depth': 4}",-0.7992884633727259,-0.5213103701134452
fairness/adult_processed.csv,11,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",4.116886615753174,"{'la__n_estimators': 132, 'la__criterion': 'entropy', 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.0198439846791944, 'la__max_depth': 4}",-0.9013878188950711,-0.6107530892134367
fairness/adult_processed.csv,11,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",1.2419981956481934,"{'la__n_estimators': 172, 'la__criterion': 'gini', 'la__min_samples_leaf': 4, 'la__min_impurity_decrease': 0.034195917538899806, 'la__max_depth': 3}",-0.7992838511189289,-0.6107530892134367
fairness/adult_processed.csv,11,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",1.1819965839385986,"{'la__n_estimators': 172, 'la__criterion': 'gini', 'la__min_samples_leaf': 4, 'la__min_impurity_decrease': 0.034195917538899806, 'la__max_depth': 3}",-0.9013878188950711,-0.6107530892134367
fairness/adult_processed.csv,12,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",1.5269827842712402,"{'la__n_estimators': 39, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.007748139384116368, 'la__max_depth': 8, 'la__criterion': 'gini'}",-0.7992838511191518,-0.5737047019066931
fairness/adult_processed.csv,12,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",11.780803442001343,"{'la__n_estimators': 39, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.007748139384116368, 'la__max_depth': 8, 'la__criterion': 'gini'}",-0.9013878188952941,-0.6107530892134367
fairness/adult_processed.csv,12,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",0.9637887477874756,"{'la__criterion': 'entropy', 'la__max_depth': 16, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 13, 'la__n_estimators': 20}",-0.7992838511191518,-0.6107530892134367
fairness/adult_processed.csv,12,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",5.229508876800537,"{'la__criterion': 'entropy', 'la__max_depth': 16, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 13, 'la__n_estimators': 20}",-0.9013878188952941,-0.6107530892134367
fairness/adult_processed.csv,12,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",7.038368225097656,"{'la__n_estimators': 173, 'la__criterion': 'entropy', 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.009675478496204627, 'la__max_depth': 14}",-0.79928848102498,-0.5213103701134452
fairness/adult_processed.csv,12,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",1.5769996643066406,"{'la__n_estimators': 173, 'la__criterion': 'entropy', 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.009675478496204627, 'la__max_depth': 14}",-0.9013878188952941,-0.6107530892134367
fairness/adult_processed.csv,12,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",6.761809349060059,"{'la__n_estimators': 125, 'la__criterion': 'entropy', 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.013263370733989751, 'la__max_depth': 10}",-0.79928848102498,-0.5213103701134452
fairness/adult_processed.csv,12,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",5.516441822052002,"{'la__n_estimators': 125, 'la__criterion': 'entropy', 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.013263370733989751, 'la__max_depth': 10}",-0.9013878188952941,-0.6107530892134367
fairness/adult_processed.csv,12,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",5.317808628082275,"{'la__n_estimators': 20, 'la__criterion': 'entropy', 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.06057909428465123, 'la__max_depth': 8}",-0.7992838511191518,-0.6107530892134367
fairness/adult_processed.csv,12,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",5.628194093704224,"{'la__n_estimators': 20, 'la__criterion': 'entropy', 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.06057909428465123, 'la__max_depth': 8}",-0.9013878188952941,-0.6107530892134367
fairness/adult_processed.csv,13,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",6.314497709274292,"{'la__n_estimators': 60, 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 0.0007308438525991933, 'la__max_depth': 17, 'la__criterion': 'entropy'}",-0.7992792550761793,-0.6107530892134367
fairness/adult_processed.csv,13,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",8.781832933425903,"{'la__n_estimators': 60, 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 0.0007308438525991933, 'la__max_depth': 17, 'la__criterion': 'entropy'}",-0.901387818894867,-0.6107530892134367
fairness/adult_processed.csv,13,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",7.57881760597229,"{'la__criterion': 'entropy', 'la__max_depth': 19, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 8, 'la__n_estimators': 30}",-0.7992884471638085,-0.5737047019066931
fairness/adult_processed.csv,13,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",6.85615348815918,"{'la__criterion': 'entropy', 'la__max_depth': 19, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 8, 'la__n_estimators': 30}",-0.901387818894867,-0.6107530892134367
fairness/adult_processed.csv,13,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",5.053985834121704,"{'la__n_estimators': 22, 'la__criterion': 'gini', 'la__min_samples_leaf': 16, 'la__min_impurity_decrease': 0.0019106027963628584, 'la__max_depth': 14}",-0.7992884471638085,-0.5737047019066931
fairness/adult_processed.csv,13,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",5.697604179382324,"{'la__n_estimators': 22, 'la__criterion': 'gini', 'la__min_samples_leaf': 16, 'la__min_impurity_decrease': 0.0019106027963628584, 'la__max_depth': 14}",-0.901387818894867,-0.6107530892134367
fairness/adult_processed.csv,13,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",6.667505741119385,"{'la__n_estimators': 85, 'la__criterion': 'entropy', 'la__min_samples_leaf': 20, 'la__min_impurity_decrease': 0.012997797946588348, 'la__max_depth': 10}",-0.7992792550761793,-0.6107530892134367
fairness/adult_processed.csv,13,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",2.180677652359009,"{'la__n_estimators': 85, 'la__criterion': 'entropy', 'la__min_samples_leaf': 20, 'la__min_impurity_decrease': 0.012997797946588348, 'la__max_depth': 10}",-0.901387818894867,-0.6107530892134367
fairness/adult_processed.csv,13,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",5.195946216583252,"{'la__n_estimators': 19, 'la__criterion': 'entropy', 'la__min_samples_leaf': 14, 'la__min_impurity_decrease': 0.028684169342343187, 'la__max_depth': 17}",-0.901387818894867,-0.6107530892134367
fairness/adult_processed.csv,14,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",4.264095783233643,"{'la__n_estimators': 72, 'la__min_samples_leaf': 6, 'la__min_impurity_decrease': 4.924028879206709e-05, 'la__max_depth': 11, 'la__criterion': 'entropy'}",-0.9013878188659973,-0.6107530892134367
fairness/adult_processed.csv,14,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",2.646653652191162,"{'la__criterion': 'entropy', 'la__max_depth': 20, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 2, 'la__n_estimators': 190}",-0.9013878188659973,-0.6107530892134367
fairness/adult_processed.csv,14,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",3.780698299407959,"{'la__n_estimators': 96, 'la__criterion': 'gini', 'la__min_samples_leaf': 16, 'la__min_impurity_decrease': 0.004154816472234536, 'la__max_depth': 11}",-0.799283851089855,-0.6107530892134367
fairness/adult_processed.csv,14,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",0.7940759658813477,"{'la__n_estimators': 96, 'la__criterion': 'gini', 'la__min_samples_leaf': 16, 'la__min_impurity_decrease': 0.004154816472234536, 'la__max_depth': 11}",-0.9013878188659973,-0.6107530892134367
fairness/adult_processed.csv,14,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",3.1118741035461426,"{'la__n_estimators': 180, 'la__criterion': 'gini', 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.009829646373005024, 'la__max_depth': 7}",-0.799283851089855,-0.5213103701134452
fairness/adult_processed.csv,14,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",2.928448438644409,"{'la__n_estimators': 180, 'la__criterion': 'gini', 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.009829646373005024, 'la__max_depth': 7}",-0.9013878188659973,-0.6107530892134367
fairness/adult_processed.csv,14,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",4.565676927566528,"{'la__n_estimators': 170, 'la__criterion': 'gini', 'la__min_samples_leaf': 16, 'la__min_impurity_decrease': 0.25250966236519884, 'la__max_depth': 12}",-0.9013878188659973,-0.6107530892134367
fairness/adult_processed.csv,15,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",11.925371885299683,"{'la__n_estimators': 140, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.012825776675219428, 'la__max_depth': 13, 'la__criterion': 'gini'}",-0.7992838511473541,-0.6017172346923245
fairness/adult_processed.csv,15,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",3.6786153316497803,"{'la__n_estimators': 140, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.012825776675219428, 'la__max_depth': 13, 'la__criterion': 'gini'}",-0.7992792646885162,-0.6276278837618301
fairness/adult_processed.csv,15,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",3.820507049560547,"{'la__n_estimators': 140, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.012825776675219428, 'la__max_depth': 13, 'la__criterion': 'gini'}",-0.7992884376087196,-0.5770815188440994
fairness/adult_processed.csv,15,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",4.590086460113525,"{'la__criterion': 'gini', 'la__max_depth': 17, 'la__min_impurity_decrease': 0.0031622776601683794, 'la__min_samples_leaf': 19, 'la__n_estimators': 60}",-0.7992884376087196,-0.5246871870508514
fairness/adult_processed.csv,15,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",3.2223360538482666,"{'la__criterion': 'gini', 'la__max_depth': 17, 'la__min_impurity_decrease': 0.0031622776601683794, 'la__min_samples_leaf': 19, 'la__n_estimators': 60}",-0.7992884376087196,-0.5770815188440994
fairness/adult_processed.csv,15,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",4.660486459732056,"{'la__criterion': 'gini', 'la__max_depth': 17, 'la__min_impurity_decrease': 0.0031622776601683794, 'la__min_samples_leaf': 19, 'la__n_estimators': 60}",-0.7992792646885162,-0.6276278837618301
fairness/adult_processed.csv,15,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",1.8429436683654785,"{'la__criterion': 'gini', 'la__max_depth': 17, 'la__min_impurity_decrease': 0.0031622776601683794, 'la__min_samples_leaf': 19, 'la__n_estimators': 60}",-0.7992838511473541,-0.6017172346923245
fairness/adult_processed.csv,15,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",2.5523765087127686,"{'la__n_estimators': 121, 'la__criterion': 'gini', 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.022324208227659365, 'la__max_depth': 1}",-0.7992884376087196,-0.5770815188440994
fairness/adult_processed.csv,15,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",6.34058690071106,"{'la__n_estimators': 121, 'la__criterion': 'gini', 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.022324208227659365, 'la__max_depth': 1}",-0.9013878189234964,-0.614129906150843
fairness/adult_processed.csv,15,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",5.966330289840698,"{'la__n_estimators': 121, 'la__criterion': 'gini', 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.022324208227659365, 'la__max_depth': 1}",-0.7992792646885162,-0.6276278837618301
fairness/adult_processed.csv,15,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",3.8939833641052246,"{'la__n_estimators': 33, 'la__criterion': 'gini', 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 0.008040174106443178, 'la__max_depth': 17}",-0.7992884376087196,-0.5770815188440994
fairness/adult_processed.csv,15,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",3.9521567821502686,"{'la__n_estimators': 33, 'la__criterion': 'gini', 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 0.008040174106443178, 'la__max_depth': 17}",-0.9013878189234964,-0.614129906150843
fairness/adult_processed.csv,15,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",5.596412420272827,"{'la__n_estimators': 33, 'la__criterion': 'gini', 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 0.008040174106443178, 'la__max_depth': 17}",-0.7992792646885162,-0.6276278837618301
fairness/adult_processed.csv,15,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",3.37868070602417,"{'la__n_estimators': 80, 'la__criterion': 'entropy', 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.03962150398145257, 'la__max_depth': 1}",-0.7992792646885162,-0.6276278837618301
fairness/adult_processed.csv,15,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",3.4289233684539795,"{'la__n_estimators': 80, 'la__criterion': 'entropy', 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.03962150398145257, 'la__max_depth': 1}",-0.9013878189234964,-0.614129906150843
fairness/adult_processed.csv,16,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",9.589728116989136,"{'la__n_estimators': 174, 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.01598231465181019, 'la__max_depth': 10, 'la__criterion': 'entropy'}",-0.7992838511191294,-0.5737047019066931
fairness/adult_processed.csv,16,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",9.850065231323242,"{'la__n_estimators': 174, 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.01598231465181019, 'la__max_depth': 10, 'la__criterion': 'entropy'}",-0.9013878188952716,-0.6107530892134367
fairness/adult_processed.csv,16,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",7.819536924362183,"{'la__criterion': 'entropy', 'la__max_depth': 20, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 2, 'la__n_estimators': 120}",-0.7992838511191294,-0.6107530892134367
fairness/adult_processed.csv,16,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",1.3945598602294922,"{'la__criterion': 'entropy', 'la__max_depth': 20, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 2, 'la__n_estimators': 120}",-0.9013878188952716,-0.6107530892134367
fairness/adult_processed.csv,16,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",5.951119899749756,"{'la__n_estimators': 26, 'la__criterion': 'gini', 'la__min_samples_leaf': 6, 'la__min_impurity_decrease': 0.0016318977986093364, 'la__max_depth': 3}",-0.7992838511191294,-0.6107530892134367
fairness/adult_processed.csv,16,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",5.947920083999634,"{'la__n_estimators': 26, 'la__criterion': 'gini', 'la__min_samples_leaf': 6, 'la__min_impurity_decrease': 0.0016318977986093364, 'la__max_depth': 3}",-0.9013878188952716,-0.6107530892134367
fairness/adult_processed.csv,16,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",2.947124481201172,"{'la__n_estimators': 197, 'la__criterion': 'entropy', 'la__min_samples_leaf': 10, 'la__min_impurity_decrease': 0.01818998705918063, 'la__max_depth': 13}",-0.7992884792536765,-0.5213103701134452
fairness/adult_processed.csv,16,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",3.5938103199005127,"{'la__n_estimators': 197, 'la__criterion': 'entropy', 'la__min_samples_leaf': 10, 'la__min_impurity_decrease': 0.01818998705918063, 'la__max_depth': 13}",-0.9013878188952716,-0.6107530892134367
fairness/adult_processed.csv,16,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",0.9902052879333496,"{'la__n_estimators': 187, 'la__criterion': 'entropy', 'la__min_samples_leaf': 16, 'la__min_impurity_decrease': 0.0010340817715368896, 'la__max_depth': 8}",-0.7992792229871559,-0.5737047019066931
fairness/adult_processed.csv,16,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",0.9944531917572021,"{'la__n_estimators': 187, 'la__criterion': 'entropy', 'la__min_samples_leaf': 16, 'la__min_impurity_decrease': 0.0010340817715368896, 'la__max_depth': 8}",-0.9013878188952716,-0.6107530892134367
fairness/adult_processed.csv,17,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",2.191479444503784,"{'la__n_estimators': 149, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.004718613036968262, 'la__max_depth': 9, 'la__criterion': 'gini'}",-0.7992838511482805,-0.6107530892134367
fairness/adult_processed.csv,17,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",10.016415357589722,"{'la__n_estimators': 149, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.004718613036968262, 'la__max_depth': 9, 'la__criterion': 'gini'}",-0.7992884744187859,-0.5737047019066931
fairness/adult_processed.csv,17,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",3.0558369159698486,"{'la__criterion': 'gini', 'la__max_depth': 18, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 1, 'la__n_estimators': 120}",-0.7992838511482805,-0.6107530892134367
fairness/adult_processed.csv,17,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",6.64051365852356,"{'la__criterion': 'gini', 'la__max_depth': 18, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 1, 'la__n_estimators': 120}",-0.9013878189244228,-0.6107530892134367
fairness/adult_processed.csv,17,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",1.9734058380126953,"{'la__n_estimators': 69, 'la__criterion': 'gini', 'la__min_samples_leaf': 3, 'la__min_impurity_decrease': 0.004556862662203331, 'la__max_depth': 7}",-0.5950759155985644,-0.5366563145999496
fairness/adult_processed.csv,17,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",4.209864139556885,"{'la__n_estimators': 69, 'la__criterion': 'gini', 'la__min_samples_leaf': 3, 'la__min_impurity_decrease': 0.004556862662203331, 'la__max_depth': 7}",-0.9013878189244228,-0.6107530892134367
fairness/adult_processed.csv,17,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",5.967166185379028,"{'la__n_estimators': 23, 'la__criterion': 'entropy', 'la__min_samples_leaf': 16, 'la__min_impurity_decrease': 0.012509728206269924, 'la__max_depth': 18}",-0.5950851621370067,-0.4842619828067015
fairness/adult_processed.csv,17,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",2.5280842781066895,"{'la__n_estimators': 23, 'la__criterion': 'entropy', 'la__min_samples_leaf': 16, 'la__min_impurity_decrease': 0.012509728206269924, 'la__max_depth': 18}",-0.9013878189244228,-0.6107530892134367
fairness/adult_processed.csv,17,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",1.0655748844146729,"{'la__n_estimators': 61, 'la__criterion': 'entropy', 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.10050487150476692, 'la__max_depth': 13}",-0.7992884744187859,-0.5737047019066931
fairness/adult_processed.csv,17,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",1.0242650508880615,"{'la__n_estimators': 61, 'la__criterion': 'entropy', 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.10050487150476692, 'la__max_depth': 13}",-0.9013878189244228,-0.6107530892134367
fairness/adult_processed.csv,18,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",5.881767511367798,"{'la__n_estimators': 99, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.002513049665331129, 'la__max_depth': 5, 'la__criterion': 'gini'}",-0.7992792781248557,-0.6107530892134367
fairness/adult_processed.csv,18,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",11.99005675315857,"{'la__n_estimators': 99, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.002513049665331129, 'la__max_depth': 5, 'la__criterion': 'gini'}",-0.7992884241716925,-0.5737047019066931
fairness/adult_processed.csv,18,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",8.004958391189575,"{'la__criterion': 'entropy', 'la__max_depth': 16, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 3, 'la__n_estimators': 110}",-0.7992792781248557,-0.6107530892134367
fairness/adult_processed.csv,18,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",2.3344507217407227,"{'la__criterion': 'entropy', 'la__max_depth': 16, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 3, 'la__n_estimators': 110}",-0.9013878189231599,-0.6107530892134367
fairness/adult_processed.csv,18,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",8.147391080856323,"{'la__n_estimators': 153, 'la__criterion': 'entropy', 'la__min_samples_leaf': 3, 'la__min_impurity_decrease': 0.02015301080989933, 'la__max_depth': 18}",-0.7992884241716925,-0.5737047019066931
fairness/adult_processed.csv,18,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",6.9422407150268555,"{'la__n_estimators': 153, 'la__criterion': 'entropy', 'la__min_samples_leaf': 3, 'la__min_impurity_decrease': 0.02015301080989933, 'la__max_depth': 18}",-0.9013878189231599,-0.6107530892134367
fairness/adult_processed.csv,18,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",3.4818613529205322,"{'la__n_estimators': 80, 'la__criterion': 'gini', 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 0.0013776960687212664, 'la__max_depth': 15}",-0.7992792781248557,-0.6107530892134367
fairness/adult_processed.csv,18,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",3.7031211853027344,"{'la__n_estimators': 80, 'la__criterion': 'gini', 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 0.0013776960687212664, 'la__max_depth': 15}",-0.9013878189231599,-0.6107530892134367
fairness/adult_processed.csv,18,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",4.8313517570495605,"{'la__n_estimators': 71, 'la__criterion': 'gini', 'la__min_samples_leaf': 19, 'la__min_impurity_decrease': 0.050670192812594016, 'la__max_depth': 11}",-0.7992884241716925,-0.5213103701134452
fairness/adult_processed.csv,18,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",4.984442710876465,"{'la__n_estimators': 71, 'la__criterion': 'gini', 'la__min_samples_leaf': 19, 'la__min_impurity_decrease': 0.050670192812594016, 'la__max_depth': 11}",-0.9013878189231599,-0.6107530892134367
fairness/adult_processed.csv,19,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",9.566284894943237,"{'la__n_estimators': 110, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.01413682971575441, 'la__max_depth': 17, 'la__criterion': 'gini'}",-0.901387818895446,-0.6107530892134367
fairness/adult_processed.csv,19,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",1.9378352165222168,"{'la__criterion': 'gini', 'la__max_depth': 17, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 3, 'la__n_estimators': 190}",-0.7992792092243632,-0.6107530892134367
fairness/adult_processed.csv,19,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",5.53180718421936,"{'la__criterion': 'gini', 'la__max_depth': 17, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 3, 'la__n_estimators': 190}",-0.901387818895446,-0.6107530892134367
fairness/adult_processed.csv,19,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",1.2353007793426514,"{'la__n_estimators': 81, 'la__criterion': 'entropy', 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.005702755622246082, 'la__max_depth': 10}",-0.6971798833431613,-0.4842619828067015
fairness/adult_processed.csv,19,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",2.927004337310791,"{'la__n_estimators': 81, 'la__criterion': 'entropy', 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.005702755622246082, 'la__max_depth': 10}",-0.901387818895446,-0.6107530892134367
fairness/adult_processed.csv,19,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",4.037512540817261,"{'la__n_estimators': 129, 'la__criterion': 'entropy', 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.0004979736877027552, 'la__max_depth': 14}",-0.7992838511193037,-0.5737047019066931
fairness/adult_processed.csv,19,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",7.675659656524658,"{'la__n_estimators': 129, 'la__criterion': 'entropy', 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.0004979736877027552, 'la__max_depth': 14}",-0.901387818895446,-0.6107530892134367
fairness/adult_processed.csv,19,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",8.16720199584961,"{'la__n_estimators': 154, 'la__criterion': 'entropy', 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.014739480338345783, 'la__max_depth': 2}",-0.7992884930168334,-0.5737047019066931
